order_id,customer_id,customer_name,restaurant,items,order_total,delivery_minutes,rating,coupon_code,status,order_date,date_format
ORD-8894,CUST-546,Laura Constantinescu,Curry Corner,Mango Lassi|Naan Bread|Samosa,30 RON,46,,,refunded,2026-04-12,YYYY-MM-DD
ORD-8895,CUST-535,Carmen Ungureanu,Pasta Paradise,Spaghetti Carbonara|Tiramisu,56 RON,47,2,,completed,2026-04-18,YYYY-MM-DD
ORD-8896,CUST-532,Carmen Ungureanu,Dessert Den,Ice Cream Sundae|Brownie|Cheesecake,53 RON,20,1,WELCOME10,completed,2026-04-23,YYYY-MM-DD
ORD-8897,CUST-543,Elena Radu,SALAD STATION,Fresh Juice ,12 ron,35,,, completed,01-04-2026,DD-MM-YYYY
ORD-8898,CUST-519,Stefan Iorga,Dessert Den,Chocolate Cake|Ice Cream Sundae|Brownie,55 RON,28,5,SAVE20,completed,2026-04-18,YYYY-MM-DD
ORD-8899,CUST-501,Mihai Ionescu,Sushi House,Tuna Roll,16 RON,48,3,SUPERFREE,completed,2026-04-19,YYYY-MM-DD
ORD-8900,CUST-531,Ana Popescu,BBQ Barn,Iced Tea|BBQ Ribs,61 RON,40,,,completed,2026-04-14,YYYY-MM-DD
ORD-8901,CUST-532,Diana Voinea,BBQ Barn,Cornbread,8 RON,33,4,,completed,2026-04-15,YYYY-MM-DD
ORD-8902,CUST-539,Diana Voinea,Pasta Paradise,Fettuccine Alfredo|Tiramisu|Spaghetti Carbonara,92 RON,55,5,,completed,2026-04-15,YYYY-MM-DD
ORD-8903,CUST-514,Elena Radu,Taco Fiesta,Limeade|Salsa|Nachos,,,,FIRSTORDER,refunded,2026-05-01,YYYY-MM-DD
ORD-8904,CUST-534,Laura Constantinescu,Pizza Palace,Cola|Breadsticks|Caesar Salad,40 RON,29,,,completed,2026-04-26,YYYY-MM-DD
ORD-8905,CUST-511,Andrei Stan,Wok Express,Kung Pao Chicken|Dumplings,50 RON,30,5,FIRSTORDER,completed,2026-04-07,YYYY-MM-DD
ORD-8906,CUST-507,Diana Voinea,Dessert Den,Ice Cream Sundae|Brownie,33 RON,not-a-number,1,,completed,2026-04-25,YYYY-MM-DD
ORD-8907,CUST-530,Laura Constantinescu,Salad Station,Quinoa Bowl|Greek Salad|Caesar Salad,70 RON,55,1,,completed,2026-04-30,YYYY-MM-DD
ORD-8908,CUST-537,,Sushi House,Miso Soup|Salmon Roll,28 RON,27,,,completed,2026-04-19,YYYY-MM-DD
ORD-8909,CUST-512,Ruxandra Mihail,Pizza Palace,Caesar Salad|Breadsticks,32 RON,21,3,,completed,2026-04-22,YYYY-MM-DD
ORD-8910,CUST-517,Maria Popa,sushi house,miso soup|  Green Tea  |Tuna Roll,31 RON,-12,3,,completed,2026/04/27,YYYY/MM/DD
ORD-8911,CUST-532,Mihai Ionescu,sushi house,Salmon Roll ,18 RON,37,, LOYALTY5,cancelled,29-04-2026,DD-MM-YYYY
ORD-8912,CUST-504,Bogdan Florea,BBQ Barn,Coleslaw,10 RON,44,,LOYALTY5,completed,2026-04-09,YYYY-MM-DD
ORD-8913,CUST-505,Ana Popescu,Curry Corner,Naan Bread|Chicken Tikka|Mango Lassi,52 RON,29,4,,completed,2026-05-01,YYYY-MM-DD
ORD-8914,CUST-546,Mihai Ionescu,BBQ Barn,Pulled Pork,42 RON,217,,FIRSTORDER,completed,2026-04-11,YYYY-MM-DD
ORD-8915,CUST-521,Ana Popescu,Sushi House,Green Tea,free,31,3,LOYALTY5,completed,2026-04-03,YYYY-MM-DD
ORD-8916,CUST-524,Stefan Iorga, Sushi House ,Salmon Roll|miso soup,  28  ,26,5,,completed,2026-13-45,invalid
ORD-8917,CUST-529,Andrei Stan,Wok Express,Green Tea|Dumplings|Kung Pao Chicken,55 RON,60,2,LOYALTY5,completed,2026-04-13,YYYY-MM-DD
ORD-8918,CUST-505,Cristian Matei,Sushi House,Green Tea,5 RON,40,,FIRSTORDER,completed,2026-04-16,YYYY-MM-DD
ORD-8919,CUST-546,Laura Constantinescu,Wok Express,Kung Pao Chicken|Dumplings|Green Tea,55 RON,39,5,,completed,2026-04-27,YYYY-MM-DD
ORD-8920,CUST-510,Maria Popa,Sushi House,Green Tea,5 RON,23,5,,completed,2026-04-08,YYYY-MM-DD
ORD-8921,CUST-514,Carmen Ungureanu,Pizza Palace,Breadsticks,10 RON,44,3,,completed,2026-04-15,YYYY-MM-DD
ORD-8922,CUST-523,Ioana Marin,Sushi House,Salmon Roll,18 RON,28,,WELCOME10,completed,2026-04-18,YYYY-MM-DD
ORD-8923,CUST-519,Diana Voinea,Burger Planet,Cola,8 RON,57,five,,completed,2026-04-11,YYYY-MM-DD
ORD-8924,CUST-508,Maria Popa,Curry Corner,Lamb Biryani|Naan Bread|Chicken Tikka,78 RON,35,2,FIRSTORDER,completed,2026-04-15,YYYY-MM-DD
ORD-8925,CUST-523,Ana Popescu,Salad Station,Fresh Juice,12 RON,51,1,SUPERFREE,completed,2026-04-09,YYYY-MM-DD
ORD-8926,CUST-528,Stefan Iorga,PIZZA PALACE ,  Breadsticks  ,10 RON,,,,cancelled,2026-04-13,YYYY-MM-DD
ORD-8927,CUST-532,Ioana Marin,SALAD STATION,caesar salad|Quinoa Bowl ,50 ron,43,2,,completed,not-a-date,invalid
ORD-8928,CUST-527,Ruxandra Mihail,Dessert Den,Chocolate Cake|Brownie|Ice Cream Sundae,55 RON,,5,FIRSTORDER,completed,2026-04-24,YYYY-MM-DD
ORD-8929,CUST-528,Andrei Stan,Wok Express,Green Tea|Fried Rice,-10 RON,,3,,completed,2026-04-25,YYYY-MM-DD
ORD-8930,CUST-509,Mihai Ionescu,Salad Station,Quinoa Bowl,28 RON,60,,WELCOME10,cancelled,2026-04-04,YYYY-MM-DD
ORD-8931,CUST-539,Laura Constantinescu,Sushi House,Green Tea,5 RON,27,4,,completed,2026-04-06,YYYY-MM-DD
ORD-8932,CUST-508,Ioana Marin,Salad Station,Fruit Cup|Greek Salad,,,,,refunded,2026-04-18,YYYY-MM-DD
ORD-8933,CUST-511,Maria Popa,bbq barn,Cornbread |Pulled Pork|Coleslaw ,60 RON,21,,,completed,2026-13-45,invalid
ORD-8934,CUST-518,Ana Popescu,Dessert Den,Ice Cream Sundae|Cheesecake,38 RON,57,,,cancelled,2026-04-03,YYYY-MM-DD
ORD-8935,CUST-510,Cristian Matei,Taco Fiesta,Nachos,18 RON,47,4,FIRSTORDER,completed,2026-04-14,YYYY-MM-DD
ORD-8936,CUST-512,Cristian Matei,Salad Station,Quinoa Bowl|Caesar Salad|Fresh Juice,-10 RON,25,4,,completed,2026-04-16,YYYY-MM-DD
ORD-8937,CUST-544,Ruxandra Mihail,Wok Express,Fried Rice,18 RON,24,,,cancelled,2026-04-17,YYYY-MM-DD
ORD-8938,CUST-540,Elena Radu,Salad Station,Greek Salad|Fruit Cup,35 RON,51,2,,completed,2026-04-17,YYYY-MM-DD
ORD-8939,CUST-524,Bogdan Florea,Pasta Paradise,Fettuccine Alfredo|Garlic Bread|Spaghetti Carbonara,86 RON,24,2,LOYALTY5,completed,2026-05-01,YYYY-MM-DD
ORD-8940,CUST-527,,Sushi House,Green Tea|Tuna Roll,,,,,refunded,2026-04-25,YYYY-MM-DD
ORD-4674,CUST-501,Alexandru Dumitru,Pizza Palace,Breadsticks|Caesar Salad,32 RON,300,5,,completed,2026-04-12,YYYY-MM-DD
ORD-8942,CUST-508,Diana Voinea,Wok Express,Fried Rice|Green Tea|Spring Rolls,37 RON,-12,4,,completed,2026-04-11,YYYY-MM-DD
ORD-8943,CUST-549,Alexandru Dumitru,TACO FIESTA,Limeade ,7.00RON,,,,lost,not-a-date,invalid
ORD-8944,CUST-520,Andrei Stan,Pizza Palace,Garlic Dip,8 RON,43,,,cancelled,2026-04-17,YYYY-MM-DD
ORD-8945,CUST-506,Laura Constantinescu,Salad Station,Caesar Salad|Greek Salad,42 RON,,,SUPERFREE,cancelled,2026-04-18,YYYY-MM-DD
ORD-6515,CUST-508,Alexandru Dumitru,BBQ Barn,Iced Tea,6 RON,55,,,completed,2026-04-18,YYYY-MM-DD
ORD-8947,CUST-512,Mihai Ionescu,Pasta Paradise,Mineral Water|Garlic Bread,17 RON,32,1,,completed,2026-04-03,YYYY-MM-DD
ORD-8948,CUST-508,Ana Popescu,Sushi House,Green Tea|Miso Soup|Salmon Roll,33 RON,22,1,SUPERFREE,completed,2026-04-15,YYYY-MM-DD
ORD-8949,CUST-520,Maria Popa,Curry Corner,Chicken Tikka|Naan Bread|Samosa,50 RON,34,,,completed,2026-04-18,YYYY-MM-DD
ORD-8950,CUST-501,Vlad Dima,BBQ Barn,Pulled Pork|Coleslaw|Cornbread,60 RON,55,2,,completed,2026-04-07,YYYY-MM-DD
ORD-8951,CUST-509,Maria Popa,Burger Planet,Onion Rings|Cheeseburger,39 RON,57,2,,completed,2026-04-29,YYYY-MM-DD
ORD-8952,CUST-537,Ioana Marin,Pasta Paradise,Tiramisu|Garlic Bread,30 RON,35,5,,completed,2026-04-08,YYYY-MM-DD
ORD-8953,CUST-501,Vlad Dima,Sushi House,Tuna Roll|Edamame,28 RON,30,4,,completed,2026-04-10,YYYY-MM-DD
ORD-8954,CUST-533,Ioana Marin,BBQ Barn,Iced Tea,-10 RON,25,5,,completed,2026-04-14,YYYY-MM-DD
ORD-8955,CUST-532,Maria Popa,SALAD STATION , Quinoa Bowl|  Fresh Juice  | Fruit Cup,55 RON,46,,,,not-a-date,invalid
ORD-8956,CUST-530,Cristian Matei,Sushi House,Tuna Roll,16 RON,53,5,,completed,2026-04-20,YYYY-MM-DD
ORD-4678,CUST-547,Cristian Matei,Pizza Palace,Margherita Pizza,35 RON,48,,,refunded,2026-04-30,YYYY-MM-DD
ORD-8958,CUST-534,Laura Constantinescu,Wok Express,Dumplings|Spring Rolls,30 RON,30,5,,completed,2026-04-29,YYYY-MM-DD
ORD-8959,CUST-517,Vlad Dima,Pasta Paradise,Garlic Bread,12 RON,28,3,SAVE20,completed,2026-04-29,YYYY-MM-DD
ORD-8960,CUST-533,Alexandru Dumitru,BURGER PLANET,Milkshake |  Cola  | Cheeseburger,  48  ,28,2,,completed,2026-13-45,invalid
ORD-8961,CUST-545,Vlad Dima,  salad station  ,  Greek Salad  |Quinoa Bowl ,RON 48,300,1, LOYALTY5,completed,2026-13-45,invalid
ORD-8962,CUST-539,Carmen Ungureanu,Pasta Paradise,Spaghetti Carbonara|Tiramisu|Fettuccine Alfredo,92 RON,45,5,WELCOME10,completed,2026-04-28,YYYY-MM-DD
ORD-8963,CUST-504,Laura Constantinescu,Wok Express,Green Tea|Kung Pao Chicken,,47,,SUPERFREE,cancelled,2026-04-30,YYYY-MM-DD
ORD-8964,CUST-544,Cristian Matei,burger planet,Chicken Burger|  Double Burger  |Cheeseburger, 85 ,34,4,SAVE20 ,completed,2026-13-45,invalid
ORD-8965,CUST-524,Ruxandra Mihail,Dessert Den,Ice Cream Sundae,18 RON,40,5,,completed,2026-04-26,YYYY-MM-DD
ORD-8966,CUST-528,Carmen Ungureanu,Pizza Palace,Caesar Salad|Margherita Pizza,57 RON,,2,,completed,2026-04-24,YYYY-MM-DD
ORD-8967,CUST-520,Alexandru Dumitru,BBQ Barn,Coleslaw|Pulled Pork,52 RON,39,2,,completed,2026-04-19,YYYY-MM-DD
ORD-8968,CUST-550,Elena Radu,dessert den,coffee|Brownie |  Ice Cream Sundae  ,  41  ,30,5,,completed,,missing
ORD-8969,CUST-523,Stefan Iorga,BBQ Barn,BBQ Ribs,55 RON,33,6,,completed,2026-04-15,YYYY-MM-DD
ORD-8970,CUST-531,Elena Radu,Pasta Paradise,Fettuccine Alfredo|Garlic Bread,48 RON,28,,WELCOME10,completed,2026-04-13,YYYY-MM-DD
ORD-8971,CUST-518,Bogdan Florea,BBQ Barn,Coleslaw,10 RON,fast,,,completed,2026-04-24,YYYY-MM-DD
ORD-8972,CUST-541,Carmen Ungureanu,  sushi house  ,  Green Tea  |Sashimi Platter|miso soup,  60  ,26,2, SAVE20,completed ,2026-13-45,invalid
ORD-8973,CUST-505,Maria Popa,Salad Station,Caesar Salad,22 RON,28,1,SUPERFREE,completed,2026-04-29,YYYY-MM-DD
ORD-8974,CUST-515,Mihai Ionescu,BBQ Barn,Cornbread|Iced Tea|Pulled Pork,56 RON,45,2,,completed,2026-04-25,YYYY-MM-DD
ORD-8975,CUST-547,Mihai Ionescu,  bbq barn  ,Pulled Pork |BBQ Ribs , 97 ,32,1,,COMPLETED,03-04-2026,DD-MM-YYYY
ORD-8976,CUST-516,Maria Popa,Salad Station,Greek Salad,20 RON,58,2,WELCOME10,completed,2026-04-04,YYYY-MM-DD
ORD-8977,CUST-541,Bogdan Florea,Curry Corner,Chicken Tikka,32 RON,-12,5,,completed,2026-04-03,YYYY-MM-DD
ORD-8978,CUST-515,Andrei Stan,Pizza Palace,Cola,8 RON,48,4,,completed,2026-04-25,YYYY-MM-DD
ORD-8979,CUST-535,Carmen Ungureanu,Pasta Paradise,Fettuccine Alfredo|Garlic Bread|Mineral Water,53 RON,23,5,,completed,2026-04-16,YYYY-MM-DD
ORD-8980,CUST-532,Bogdan Florea,Salad Station,Greek Salad,20 RON,52,4,FIRSTORDER,completed,2026-04-22,YYYY-MM-DD
ORD-8981,CUST-515,Ana Popescu,Pizza Palace,Margherita Pizza|Caesar Salad,57 RON,43,five,,completed,2026-04-20,YYYY-MM-DD
ORD-8982,CUST-529,Andrei Stan,BBQ Barn,Iced Tea|Pulled Pork,48 RON,35,5,,completed,2026-04-19,YYYY-MM-DD
ORD-8983,CUST-530,Maria Popa,Pasta Paradise,Tiramisu,18 RON,58,4,FIRSTORDER,completed,2026-04-27,YYYY-MM-DD
ORD-8984,CUST-545,Maria Popa,Curry Corner,Naan Bread|Chicken Tikka,40 RON,29,,LOYALTY5,cancelled,2026-04-06,YYYY-MM-DD
ORD-8985,CUST-507,Maria Popa,BBQ Barn,Cornbread|BBQ Ribs,63 RON,47,4,,completed,2026-04-29,YYYY-MM-DD
ORD-8986,CUST-508,Mihai Ionescu,Burger Planet,Onion Rings|Fries|Milkshake,41 RON,54,3,,completed,2026-04-10,YYYY-MM-DD
ORD-8987,CUST-524,Diana Voinea,BBQ Barn,Coleslaw|Cornbread|Pulled Pork,60 RON,47,2,,completed,2026-04-09,YYYY-MM-DD
ORD-8988,CUST-538,Maria Popa,Sushi House,Green Tea|Salmon Roll,23 RON,40,3,,completed,2026-05-01,YYYY-MM-DD
ORD-8989,CUST-513,Ioana Marin,Curry Corner,Chicken Tikka|Naan Bread|Mango Lassi,52 RON,54,3,SAVE20,completed,2026-04-29,YYYY-MM-DD
ORD-8990,CUST-501,Vlad Dima,Taco Fiesta,Chicken Taco|Guacamole,,,,,refunded,2026-04-21,YYYY-MM-DD
ORD-8991,CUST-530,Alexandru Dumitru,Wok Express,Spring Rolls|Dumplings|Kung Pao Chicken,64 RON,56,,,completed,2026-04-06,YYYY-MM-DD
ORD-8992,CUST-545,Alexandru Dumitru,Taco Fiesta,Nachos,18 RON,300,,,completed,2026-04-09,YYYY-MM-DD
ORD-8993,CUST-542,Maria Popa,Dessert Den,Chocolate Cake|Coffee,30 RON,33,5,LOYALTY5,completed,2026-04-13,YYYY-MM-DD
ORD-8994,CUST-536,Ana Popescu,Sushi House,Sashimi Platter|Salmon Roll|Tuna Roll,79 RON,22,3,SUPERFREE,completed,2026-04-12,YYYY-MM-DD
ORD-8995,CUST-519,Diana Voinea,Burger Planet,Fries|Milkshake,free,32,2,,completed,2026-04-28,YYYY-MM-DD
ORD-8996,CUST-523,Cristian Matei,Taco Fiesta,Beef Taco,15 RON,46,5,SAVE20,completed,2026-04-14,YYYY-MM-DD
ORD-8997,CUST-516,Elena Radu,Taco Fiesta,Limeade|Nachos,-25 RON,50,3,,completed,2026-04-09,YYYY-MM-DD
ORD-8998,CUST-522,,Wok Express,Fried Rice,18 RON,295,,,completed,2026-04-22,YYYY-MM-DD
ORD-8999,CUST-514,Stefan Iorga,Sushi House,Miso Soup|Edamame|Sashimi Platter,67 RON,45,,SAVE20,completed,2026-04-09,YYYY-MM-DD
ORD-9000,CUST-547,Diana Voinea,Pasta Paradise,Tiramisu|Garlic Bread,30 RON,21,2,,completed,2026-04-16,YYYY-MM-DD
ORD-9001,CUST-530,Andrei Stan,Taco Fiesta,Beef Taco|Guacamole|Limeade,34 RON,54,,,completed,2026-04-28,YYYY-MM-DD
ORD-1920,CUST-522,Ioana Marin,Pizza Palace,Margherita Pizza|Pepperoni Pizza,75 RON,38,1,,completed,2026-04-22,YYYY-MM-DD
ORD-9003,CUST-522,Maria Popa,Sushi House,Edamame,12 RON,41,2,SUPERFREE,completed,2026-04-23,YYYY-MM-DD
ORD-9004,CUST-503,Andrei Stan,Taco Fiesta,Limeade|Chicken Taco,21 RON,28,1,,completed,2026-04-09,YYYY-MM-DD
ORD-9005,CUST-534,Laura Constantinescu,Dessert Den,Ice Cream Sundae,18 RON,54,3,LOYALTY5,completed,2026-04-28,YYYY-MM-DD
ORD-6489,CUST-537,Vlad Dima,Curry Corner,Lamb Biryani,38 RON,31,2,,completed,2026-04-27,YYYY-MM-DD
ORD-9007,CUST-528,Ioana Marin,PASTA PARADISE, Spaghetti Carbonara|  Mineral Water  ,free,33,2, FIRSTORDER,,,missing
ORD-9008,CUST-524,Ioana Marin,Salad Station,Fruit Cup|Caesar Salad,37 RON,,,,cancelled,2026-04-26,YYYY-MM-DD
ORD-9009,CUST-534,Mihai Ionescu,Taco Fiesta,Limeade,7 RON,35,3,,completed,2026-04-16,YYYY-MM-DD
ORD-9010,CUST-540,Vlad Dima,Curry Corner,Naan Bread|Lamb Biryani,46 RON,32,,FIRSTORDER,completed,2026-04-02,YYYY-MM-DD
ORD-9011,CUST-509,Ruxandra Mihail,Pizza Palace,Pepperoni Pizza|Margherita Pizza|Breadsticks,85 RON,29,1,,completed,2026-04-02,YYYY-MM-DD
ORD-9012,CUST-501,Bogdan Florea,Pizza Palace,Margherita Pizza|Caesar Salad|Garlic Dip,65 RON,22,3,,completed,2026-04-08,YYYY-MM-DD
ORD-9013,CUST-537,Ruxandra Mihail,BBQ Barn,Pulled Pork|BBQ Ribs,,24,,,cancelled,2026-04-29,YYYY-MM-DD
ORD-9014,CUST-524,Maria Popa,Taco Fiesta,Limeade,7 RON,,,SAVE20,completed,2026-04-26,YYYY-MM-DD
ORD-9015,CUST-503,Andrei Stan, Salad Station ,fresh juice| Greek Salad,32 ron,47,,,completed,04/05/2026,MM/DD/YYYY
ORD-9016,CUST-550,,dessert den,ice cream sundae|cheesecake|Chocolate Cake ,60 RON,37,2,,COMPLETED,2026-04-26,YYYY-MM-DD
ORD-9017,CUST-545,Elena Radu,Curry Corner,Chicken Tikka,32 RON,59,excellent,WELCOME10,completed,2026-04-30,YYYY-MM-DD
ORD-9018,CUST-511,Alexandru Dumitru,Pasta Paradise,Mineral Water|Fettuccine Alfredo|Tiramisu,59 RON,45,1,,completed,2026-04-05,YYYY-MM-DD
ORD-9019,CUST-504,Carmen Ungureanu,Curry Corner,Lamb Biryani|Samosa|Chicken Tikka,80 RON,132,3,LOYALTY5,completed,2026-04-27,YYYY-MM-DD
ORD-9020,CUST-545,Diana Voinea,BURGER PLANET,double burger,RON 32,300,1,,completed ,not-a-date,invalid
ORD-9021,CUST-517,Stefan Iorga,BBQ Barn,Coleslaw|Pulled Pork,52 RON,56,5,,completed,2026-04-03,YYYY-MM-DD
ORD-9022,CUST-544,Alexandru Dumitru,Taco Fiesta,Salsa,6 RON,52,2,,completed,2026-04-29,YYYY-MM-DD
ORD-9023,CUST-535,Ioana Marin,Burger Planet,Fries|Cola|Double Burger,52 RON,31,0,LOYALTY5,completed,2026-04-07,YYYY-MM-DD
ORD-9024,CUST-544,Stefan Iorga,Wok Express,Green Tea|Kung Pao Chicken|Fried Rice,57 RON,28,1,,completed,2026-04-02,YYYY-MM-DD
ORD-9025,CUST-511,Diana Voinea,BBQ Barn,Coleslaw|BBQ Ribs|Iced Tea,71 RON,45,,,refunded,2026-04-26,YYYY-MM-DD
ORD-9026,CUST-526,Elena Radu,Burger Planet,Milkshake|Onion Rings,29 RON,30,,,completed,2026-04-30,YYYY-MM-DD
ORD-9027,CUST-540,Vlad Dima,Salad Station,Greek Salad,20 RON,56,1,FIRSTORDER,completed,2026-04-19,YYYY-MM-DD
ORD-9028,CUST-534,Ioana Marin,Pizza Palace,Margherita Pizza|Garlic Dip,43 RON,31,2,WELCOME10,completed,2026-04-02,YYYY-MM-DD
ORD-9029,CUST-535,Ioana Marin,Curry Corner,Chicken Tikka|Naan Bread,,,,,cancelled,2026-04-29,YYYY-MM-DD
ORD-9030,CUST-518,Diana Voinea,Taco Fiesta,Salsa,,,,LOYALTY5,cancelled,2026-04-17,YYYY-MM-DD
ORD-9031,CUST-538,Cristian Matei,Sushi House,Miso Soup,10 RON,41,1,,completed,2026-04-22,YYYY-MM-DD
ORD-9032,CUST-530,Ioana Marin,Burger Planet,Cheeseburger,25 RON,300,2,,completed,2026-04-29,YYYY-MM-DD
ORD-9033,CUST-523,Diana Voinea,Taco Fiesta,Limeade|Guacamole,19 RON,27,,,completed,2026-04-21,YYYY-MM-DD
ORD-9034,CUST-522,Carmen Ungureanu,Sushi House,Tuna Roll,16 RON,fast,,,completed,2026-04-30,YYYY-MM-DD
ORD-9035,CUST-530,Cristian Matei,bbq barn,pulled pork, 42 ,30,,, refunded,2026/04/29,YYYY/MM/DD
ORD-9036,CUST-539,Carmen Ungureanu,Taco Fiesta,Limeade|Guacamole,19 RON,58,0,,completed,2026-04-29,YYYY-MM-DD
ORD-9037,CUST-517,Diana Voinea,Salad Station,Greek Salad,20 RON,56,5,SUPERFREE,completed,2026-04-06,YYYY-MM-DD
ORD-9038,CUST-547,Maria Popa,Curry Corner,Mango Lassi|Chicken Tikka|Lamb Biryani,,,,,cancelled,2026-04-16,YYYY-MM-DD
ORD-9039,CUST-517,Laura Constantinescu,CURRY CORNER ,naan bread,RON 8,26,5,save20,,,missing
ORD-9040,CUST-514,Elena Radu,Dessert Den,Cheesecake|Chocolate Cake,42 RON,31,5,WELCOME10,completed,2026-04-16,YYYY-MM-DD
ORD-9041,CUST-534,Maria Popa,Sushi House,Tuna Roll|Miso Soup|Salmon Roll,44 RON,43,5,SAVE20,completed,2026-04-25,YYYY-MM-DD
ORD-9042,CUST-532,Ana Popescu,BBQ BARN ,coleslaw,10 RON,not-a-number,,,completed,04/11/2026,MM/DD/YYYY
ORD-9043,CUST-515,Andrei Stan,Pasta Paradise,Tiramisu,18 RON,22,6,,completed,2026-04-20,YYYY-MM-DD
ORD-9044,CUST-514,Ana Popescu,CURRY CORNER,Chicken Tikka ,RON 32,29,5,,completed,2026/04/30,YYYY/MM/DD
ORD-9045,CUST-532,Laura Constantinescu,Burger Planet,Onion Rings|Cola,,28,,,cancelled,2026-04-20,YYYY-MM-DD
ORD-9046,CUST-532,Stefan Iorga,Curry Corner,Chicken Tikka|Naan Bread,40 RON,26,,,completed,2026-04-28,YYYY-MM-DD
ORD-9047,CUST-533,Ioana Marin,Pasta Paradise,Garlic Bread,12 RON,31,1,,completed,2026-04-07,YYYY-MM-DD
ORD-9048,CUST-550,Maria Popa,Burger Planet,Cola|Milkshake|Cheeseburger,,,,SUPERFREE,cancelled,2026-04-27,YYYY-MM-DD
ORD-7017,CUST-510,Ruxandra Mihail,Taco Fiesta,Nachos|Salsa|Beef Taco,39 RON,56,3,,completed,2026-04-03,YYYY-MM-DD
ORD-9050,CUST-531,Alexandru Dumitru,Salad Station,Caesar Salad,22 RON,58,5,,completed,2026-04-12,YYYY-MM-DD
ORD-9051,CUST-504,Ruxandra Mihail,Pizza Palace,Caesar Salad|Margherita Pizza|Breadsticks,67 RON,53,2,,completed,2026-04-21,YYYY-MM-DD
ORD-9052,CUST-507,Laura Constantinescu,Taco Fiesta,Nachos|Salsa|Limeade,-31 RON,35,,,completed,2026-04-10,YYYY-MM-DD
ORD-9053,CUST-538,Vlad Dima,Sushi House,Tuna Roll|Edamame,28 RON,57,1,,completed,2026-04-09,YYYY-MM-DD
ORD-9054,CUST-506,Elena Radu,Pasta Paradise,Spaghetti Carbonara|Mineral Water,43 RON,39,2,,completed,2026-04-09,YYYY-MM-DD
ORD-9055,CUST-546,Ana Popescu,Dessert Den,Brownie|Coffee|Ice Cream Sundae,41 RON,56,,,completed,2026-04-08,YYYY-MM-DD
ORD-9056,CUST-517,Ana Popescu,Dessert Den,Ice Cream Sundae|Coffee,26 RON,58,1,SUPERFREE,completed,2026-04-06,YYYY-MM-DD
ORD-9057,CUST-524,Carmen Ungureanu,Pasta Paradise,Garlic Bread|Fettuccine Alfredo,48 RON,31,4,,completed,2026-04-14,YYYY-MM-DD
ORD-9058,CUST-510,Mihai Ionescu,Sushi House,Edamame,12 RON,30,,,completed,2026-04-16,YYYY-MM-DD
ORD-9059,CUST-542,Laura Constantinescu,Curry Corner,Naan Bread,8 RON,38,2,,completed,2026-04-19,YYYY-MM-DD
ORD-9060,CUST-510,Ana Popescu,Pizza Palace,Margherita Pizza,35 RON,,,LOYALTY5,cancelled,2026-04-30,YYYY-MM-DD
ORD-9061,CUST-536,Maria Popa,Taco Fiesta,Chicken Taco|Beef Taco|Nachos,47 RON,31,2,FIRSTORDER,completed,2026-04-04,YYYY-MM-DD
ORD-9062,CUST-531,Carmen Ungureanu,Pizza Palace,Breadsticks|Margherita Pizza|Caesar Salad,67 RON,52,,LOYALTY5,cancelled,2026-04-29,YYYY-MM-DD
ORD-9063,CUST-514,Mihai Ionescu,Pizza Palace,Cola|Caesar Salad,30 RON,53,,,completed,2026-04-19,YYYY-MM-DD
ORD-9064,CUST-513,Carmen Ungureanu,Pizza Palace,Caesar Salad,22 RON,51,1,,completed,2026-04-05,YYYY-MM-DD
ORD-6840,CUST-517,Andrei Stan,Wok Express,Kung Pao Chicken|Dumplings|Fried Rice,68 RON,52,4,SUPERFREE,completed,2026-04-18,YYYY-MM-DD
ORD-9066,CUST-526,Carmen Ungureanu,Salad Station,Fruit Cup,15 RON,39,5,,completed,2026-04-18,YYYY-MM-DD
ORD-9067,CUST-525,Ana Popescu,PIZZA PALACE ,Cola|margherita pizza,RON 43,59,5,,completed,01-05-2026,DD-MM-YYYY
ORD-9068,CUST-542,Vlad Dima,Burger Planet,Cheeseburger,25 RON,41,3,WELCOME10,completed,2026-04-28,YYYY-MM-DD
ORD-5602,CUST-513,Ana Popescu,Wok Express,Kung Pao Chicken|Dumplings|Green Tea,55 RON,,,,refunded,2026-04-01,YYYY-MM-DD
ORD-9070,CUST-514,Carmen Ungureanu,SALAD STATION, Quinoa Bowl|fresh juice|  Greek Salad  , 60 ,59,2,SAVE20 ,completed,2026-13-45,invalid
ORD-9071,CUST-538,Diana Voinea,Wok Express,Fried Rice,18 RON,300,5,,completed,2026-04-26,YYYY-MM-DD
ORD-9072,CUST-537,Ioana Marin,BBQ Barn,Pulled Pork|BBQ Ribs|Coleslaw,107 RON,27,2,,completed,2026-04-15,YYYY-MM-DD
ORD-9073,CUST-529,Diana Voinea,Pasta Paradise,Tiramisu,18 RON,not-a-number,5,SAVE20,completed,2026-04-25,YYYY-MM-DD
ORD-4716,CUST-531,Maria Popa,Wok Express,Green Tea|Dumplings,21 RON,,4,FIRSTORDER,completed,2026-04-20,YYYY-MM-DD
ORD-9075,CUST-549,Ana Popescu,Curry Corner,Samosa|Mango Lassi|Lamb Biryani,60 RON,47,1,,completed,2026-04-08,YYYY-MM-DD
ORD-9076,CUST-533,Diana Voinea,Taco Fiesta,Limeade|Chicken Taco|Nachos,39 RON,56,,,completed,2026-04-21,YYYY-MM-DD
